transcript_id,transcript_position,probability
ENST00000156825,1333,0.033484947
ENST00000156825,1374,0.9915036
ENST00000156825,1408,0.9984442
ENST00000156825,1537,0.00063029025
ENST00000156825,1602,0.0008043944
ENST00000156825,1607,0.13795562
ENST00000156825,1629,0.99970794
ENST00000156825,1767,0.9802356
ENST00000156825,1854,2.7840436e-12
ENST00000156825,1911,0.99598503
ENST00000156825,2013,0.08811289
ENST00000156825,2082,0.9113243
ENST00000156825,2112,0.92868185
ENST00000156825,2118,0.00032053408
ENST00000156825,2138,0.07265412
ENST00000156825,2184,0.9818338
ENST00000156825,2298,0.19743605
ENST00000156825,2334,0.96177715
ENST00000156825,2401,0.1046952
ENST00000158771,205,0.00013139941
ENST00000158771,276,8.819645e-10
ENST00000158771,335,1.1484167e-05
ENST00000158771,342,0.0043919403
ENST00000158771,380,0.00061784545
ENST00000158771,462,0.00029513464
ENST00000158771,480,0.010514625
ENST00000158771,555,0.00042792835
ENST00000158771,570,0.0011159994
ENST00000158771,592,0.048181668
ENST00000158771,656,1.0979811e-06
ENST00000158771,797,0.008589544
ENST00000158771,812,0.9978397
ENST00000158771,861,0.99603856
ENST00000158771,870,0.00084358273
ENST00000158771,888,0.00050951407
ENST00000158771,920,0.025790924
ENST00000158771,933,0.09695905
ENST00000158771,1004,0.97537446
ENST00000158771,1013,1.3691406e-05
ENST00000158771,1034,3.5802943e-06
ENST00000158771,1133,0.1019433
ENST00000160827,596,0.02348957
ENST00000160827,638,0.048040684
ENST00000160827,736,0.12969671
ENST00000160827,803,0.0045208717
ENST00000160827,846,1.1976138e-05
ENST00000160827,860,5.1389066e-05
ENST00000160827,878,0.04206718
ENST00000160827,1191,0.0066348747
ENST00000160827,1314,4.419442e-05
ENST00000160827,1346,0.027357563
ENST00000160827,1379,0.08154018
ENST00000160827,1459,0.008175713
ENST00000160827,1475,0.010913831
ENST00000160827,1512,0.3341226
ENST00000160827,1556,0.0001615746
ENST00000160827,1760,0.0397026
ENST00000160827,1937,0.15952829
ENST00000160827,1968,6.350135e-05
ENST00000160827,1994,0.0034211806
ENST00000160827,2037,0.010914474
ENST00000160827,2077,6.9629873e-06
ENST00000162749,212,1.961164e-07
ENST00000162749,322,0.08234228
ENST00000162749,386,0.0006554598
ENST00000162749,495,2.2103359e-05
ENST00000162749,511,0.00030706023
ENST00000162749,538,2.4311646e-05
ENST00000162749,580,5.2590554e-09
ENST00000162749,590,2.8321583e-05
ENST00000162749,664,0.054421764
ENST00000162749,688,0.0061952127
ENST00000162749,756,0.45434546
ENST00000162749,782,2.6395474e-08
ENST00000162749,850,0.023235735
ENST00000162749,919,0.0033525962
ENST00000162749,1083,1.5615049e-05
ENST00000162749,1207,0.019365026
ENST00000162749,1327,0.0041704443
ENST00000162749,1363,0.0016200206
ENST00000162749,1606,0.9994687
ENST00000162749,1696,0.9993035
ENST00000162749,1792,4.155284e-12
ENST00000162749,2071,0.022620901
ENST00000162749,2119,0.042615224
ENST00000162749,2147,0.0011546859
ENST00000162749,2175,0.9950742
ENST00000166345,530,0.5619628
ENST00000166345,544,1.4636079e-06
ENST00000166345,606,0.0024028898
ENST00000166345,708,4.694575e-06
ENST00000166345,911,2.5621596e-09
ENST00000166345,944,0.00086484593
ENST00000166345,993,0.00095684215
ENST00000166345,1043,1.8761531e-10
ENST00000166345,1244,0.0008196654
ENST00000166345,1254,3.1804468e-09
ENST00000166345,1287,3.814288e-05
ENST00000166345,1296,0.05228161
ENST00000166345,1366,0.0001219831
ENST00000166345,1409,0.009906975
ENST00000166345,1446,3.174038e-05
ENST00000166345,1525,4.3384766e-08
ENST00000166345,1692,0.020879915
ENST00000166345,1753,0.008498167
ENST00000166345,1769,0.9811871
ENST00000166345,1853,0.12730165
ENST00000166345,1857,0.008589069
ENST00000166345,1918,2.5762354e-06
ENST00000166345,1927,4.4328276e-06
ENST00000166345,1989,4.166804e-06
ENST00000166345,2038,0.0038204165
ENST00000166345,2160,0.006879352
ENST00000166345,2281,0.021227777
ENST00000166345,2301,2.9194149e-05
ENST00000166345,2324,5.828768e-07
ENST00000168216,73,9.599494e-09
ENST00000168216,149,0.1441484
ENST00000168216,194,2.9639767e-05
ENST00000168216,223,0.00018256913
ENST00000168216,244,0.00014880345
ENST00000168216,349,0.0012531106
ENST00000168216,365,0.0045205774
ENST00000168216,447,0.0015044501
ENST00000168216,452,0.00011044844
ENST00000168216,519,4.4959816e-07
ENST00000168216,562,0.0012587018
ENST00000168216,610,0.0041360906
ENST00000168216,646,0.0019129144
ENST00000168216,713,0.0006667166
ENST00000168216,755,0.008317489
ENST00000168216,832,0.0002092806
ENST00000168216,908,9.71283e-06
ENST00000170447,1093,0.00023920675
ENST00000170447,1287,0.011981611
ENST00000173527,489,0.003700266
ENST00000173527,535,3.5200537e-07
ENST00000173527,649,1.8246257e-05
ENST00000173527,778,1.3891722e-06
ENST00000173527,836,0.8281748
ENST00000173527,925,0.74894345
ENST00000173527,966,0.9634991
ENST00000173527,1058,2.76846e-08
ENST00000173527,1067,0.0005080161
ENST00000173527,1391,0.1448534
ENST00000173527,1494,0.0014761786
ENST00000173527,1555,0.003807928
ENST00000173527,1616,2.6587543e-11
ENST00000175091,433,0.00030783933
ENST00000175091,533,0.0060121333
ENST00000175091,542,0.041207433
ENST00000175091,607,0.0012503291
ENST00000175091,626,0.0002549855
ENST00000175091,649,0.049644515
ENST00000175091,661,0.00020097045
ENST00000175091,671,4.775986e-07
ENST00000175091,863,0.00027818265
ENST00000175091,962,0.01943608
ENST00000175091,977,0.011859468
ENST00000175091,1049,0.41750568
ENST00000175091,1061,0.0012995753
ENST00000175091,1182,0.0008144303
ENST00000175091,1226,0.009607296
ENST00000175091,1293,4.2678916e-05
ENST00000175091,1343,0.0002414042
ENST00000175091,1361,0.001580059
ENST00000175091,1423,0.0012938719
ENST00000175091,1518,7.352898e-05
ENST00000175091,1582,0.00038768878
ENST00000175091,1586,0.2005613
ENST00000175091,1630,0.0637092
ENST00000175091,1663,0.0069129197
ENST00000175091,1671,0.02406857
ENST00000175091,1676,0.0018125225
ENST00000175506,176,0.38265952
ENST00000175506,689,0.0008634067
ENST00000175506,808,0.0017806998
ENST00000175506,845,0.00021766954
ENST00000175506,865,2.085741e-05
ENST00000175506,957,0.013864476
ENST00000175506,976,0.0014638077
ENST00000175506,1077,0.05219815
ENST00000175506,1178,0.0010515978
ENST00000175506,1191,0.00031623573
ENST00000175506,1216,0.016493063
ENST00000175506,1226,7.260528e-06
ENST00000175506,1273,0.012041481
ENST00000175506,1277,0.044938456
ENST00000175506,1313,0.024383062
ENST00000175506,1381,0.0004344965
ENST00000175506,1403,0.0016595797
ENST00000175506,1455,8.620242e-07
ENST00000175506,1475,0.002482937
ENST00000175506,1525,0.015948731
ENST00000175506,1532,0.018400947
ENST00000175506,1592,0.044092707
ENST00000175506,1635,0.0070950068
ENST00000175506,1716,0.37782067
ENST00000175506,1750,0.0027632061
ENST00000175506,1773,0.061392512
ENST00000175506,1863,1.2466259e-10
ENST00000175506,1951,0.03641878
ENST00000175506,1998,0.00109284
ENST00000175506,2062,2.1245912e-09
ENST00000175506,2120,0.02883303
ENST00000175506,2165,0.052277707
ENST00000175506,2185,0.0014048925
ENST00000175506,2267,0.17679325
ENST00000175506,2286,0.0040775454
ENST00000175506,2309,7.5322987e-06
ENST00000177742,24,0.0032527728
ENST00000177742,107,6.205973e-05
ENST00000177742,140,0.0261968
ENST00000177742,148,0.00015771604
ENST00000177742,353,0.49842155
ENST00000177742,359,0.29439104
ENST00000177742,385,0.09844018
ENST00000177742,421,0.046324246
ENST00000177742,447,0.0013897412
ENST00000177742,464,0.00046331147
ENST00000177742,527,0.0015265167
ENST00000177742,599,0.0001349395
ENST00000177742,648,0.18348257
ENST00000177742,669,2.9870263e-05
ENST00000177742,677,0.008278023
ENST00000177742,718,0.07926797
ENST00000177742,755,0.9985475
ENST00000177742,773,2.532439e-05
ENST00000184266,99,4.4674216e-05
ENST00000184266,135,0.00057173485
ENST00000184266,267,0.025678784
ENST00000184266,293,0.06845775
ENST00000184266,307,0.036695737
ENST00000184266,369,0.014340009
ENST00000184266,392,2.171307e-06
ENST00000184266,420,0.0036773642
ENST00000184266,455,4.0670722e-05
ENST00000188376,304,1.3981409e-06
ENST00000188376,327,4.251393e-11
ENST00000188376,388,0.0005521186
ENST00000188376,436,0.003107847
ENST00000188376,585,0.001388635
ENST00000188376,637,0.017260611
ENST00000188376,752,0.0021075676
ENST00000188376,880,0.13176236
ENST00000188376,924,0.00020672286
ENST00000188376,1028,0.00025865174
ENST00000188376,1146,8.702307e-10
ENST00000188376,1265,0.0042929403
ENST00000188376,1292,0.0034239795
ENST00000188376,1326,0.040548623
ENST00000188376,1351,0.0011388302
ENST00000188376,1373,6.533423e-05
ENST00000188376,1431,0.0038957866
ENST00000188376,1460,0.9253859
ENST00000188376,1504,0.21374935
ENST00000188376,1519,0.00080066023
ENST00000188376,1604,0.023487844
ENST00000194214,380,0.0004877546
ENST00000194214,461,5.560542e-09
ENST00000194214,507,0.006163075
ENST00000194214,554,0.00010126475
ENST00000194214,600,0.00051841536
ENST00000194214,798,0.00018250073
ENST00000194214,830,6.129259e-08
ENST00000194214,856,8.636175e-08
ENST00000194214,869,0.00047326635
ENST00000204549,933,0.56671596
ENST00000204549,978,0.006886582
ENST00000204549,1035,0.15897283
ENST00000204549,1093,0.4472213
ENST00000204549,1125,0.17424029
ENST00000204549,1146,0.34658718
ENST00000204549,1194,0.0023672893
ENST00000204549,1230,1.4621291e-06
ENST00000204549,1593,0.6766364
ENST00000204549,1598,0.013914393
ENST00000204549,1716,0.97973055
ENST00000204549,1726,0.020136269
ENST00000204549,1755,0.2549053
ENST00000204549,1805,0.046208207
ENST00000204549,1823,2.2056564e-07
ENST00000204549,1857,9.009944e-05
ENST00000204549,1936,2.1180616e-08
ENST00000204549,1944,0.118178956
ENST00000204549,1970,0.008915221
ENST00000204549,2122,0.22212768
ENST00000204549,2131,4.7037705e-07
ENST00000204549,2274,0.0001745623
ENST00000204549,2327,0.04335221
ENST00000204549,2342,7.1411733e-07
ENST00000204549,2489,3.126247e-08
ENST00000204549,2499,0.0006032099
ENST00000204549,2602,0.0013226073
ENST00000204549,2661,0.004413454
ENST00000204549,2671,0.00024725293
ENST00000204549,2757,1.5058956e-07
ENST00000196551,44,0.00029664414
ENST00000196551,75,0.019637976
ENST00000196551,87,2.8996176e-06
ENST00000196551,111,8.039301e-05
ENST00000196551,118,0.00259103
ENST00000196551,166,0.03619318
ENST00000196551,292,0.00037480512
ENST00000196551,336,0.0013114174
ENST00000196551,391,0.027291218
ENST00000196551,442,0.018079225
ENST00000196551,468,0.0013422986
ENST00000196551,514,9.754709e-05
ENST00000196551,565,0.005775814
ENST00000196551,573,0.0037598424
ENST00000196551,628,0.008376666
ENST00000196551,710,0.0012942522
ENST00000205194,388,0.11224349
ENST00000205194,397,5.7817262e-05
ENST00000205194,420,0.0006412923
ENST00000205194,916,0.01645073
ENST00000205194,932,0.96161675
ENST00000205194,936,0.21932933
ENST00000205194,1049,0.0008300055
ENST00000205194,1138,0.0002879353
ENST00000205194,1220,0.0006401772
ENST00000205194,1350,0.9448507
ENST00000205194,1385,0.4904388
ENST00000205194,1394,0.019398775
ENST00000196061,592,0.09345719
ENST00000196061,819,5.7692287e-08
ENST00000196061,974,6.226804e-05
ENST00000196061,1114,0.019334722
ENST00000196061,1126,0.01058275
ENST00000196061,1141,0.0027350243
ENST00000196061,1188,0.1065967
ENST00000196061,1225,2.2550908e-05
ENST00000196061,1251,0.004573233
ENST00000196061,1276,3.9943387e-07
ENST00000196061,1324,0.10581755
ENST00000196061,1333,0.003766371
ENST00000196061,1384,2.5878678e-06
ENST00000196061,1459,0.013471228
ENST00000196061,1515,0.0021994917
ENST00000196061,1612,0.02883948
ENST00000196061,1639,0.009874255
ENST00000196061,1783,0.0002813275
ENST00000196061,1825,0.0007059527
ENST00000196061,1837,0.010305099
ENST00000196061,1939,0.0013651268
ENST00000196061,2032,0.01118623
ENST00000196061,2115,0.066538766
ENST00000196061,2224,0.01967382
ENST00000196061,2234,0.9873498
ENST00000196061,2277,0.98141617
ENST00000196061,2295,4.4403492e-05
ENST00000196061,2387,0.026180442
ENST00000196061,2440,0.072757564
ENST00000196061,2469,0.84801406
ENST00000196061,2500,0.0026793121
ENST00000196061,2538,0.9316148
ENST00000196061,2549,6.797154e-05
ENST00000196061,2578,0.28825003
ENST00000196061,2637,0.9981931
ENST00000196061,2664,0.2505096
ENST00000196061,2677,0.42047232
ENST00000196061,2703,0.99896014
ENST00000196061,2735,2.3463416e-08
ENST00000196061,2752,0.010816026
ENST00000196061,2768,8.13595e-05
ENST00000196061,2780,2.3141463e-05
ENST00000196061,2837,5.035241e-05
ENST00000196061,2892,0.19770283
ENST00000196061,2896,0.22081274
ENST00000196061,2906,0.004092596
ENST00000199320,241,0.0037807117
ENST00000199320,297,2.2112874e-12
ENST00000199320,325,0.00018908734
ENST00000199320,352,2.3925884e-06
ENST00000199320,359,0.036173627
ENST00000199320,371,0.00087665435
ENST00000199320,415,0.0027970835
ENST00000199320,420,5.6191187e-05
ENST00000199320,439,0.0038291498
ENST00000199320,478,0.0029310184
ENST00000199320,509,1.3149133e-06
ENST00000199320,658,6.965538e-08
ENST00000199320,682,0.000679557
ENST00000199320,744,0.06320428
ENST00000199320,751,0.44025055
ENST00000199320,790,3.5343037e-05
ENST00000199320,848,3.563222e-06
ENST00000199320,864,0.00018101618
ENST00000199320,869,0.00020569416
ENST00000199320,921,7.160955e-05
ENST00000199320,1001,3.7713625e-07
ENST00000199320,1041,0.70211464
ENST00000199320,1050,0.0017957807
ENST00000199320,1114,3.3721463e-07
ENST00000199320,1194,0.057642262
ENST00000199320,1208,0.0002520562
ENST00000199320,1380,8.556846e-07
ENST00000199706,19,5.8628433e-05
ENST00000199706,394,0.12110446
ENST00000199706,411,0.1287284
ENST00000199706,417,0.0026747012
ENST00000199706,426,0.0024857859
ENST00000199706,433,0.06590383
ENST00000199706,477,0.0009025533
ENST00000199706,490,0.005657885
ENST00000199706,514,0.008085007
ENST00000199706,553,0.055537872
ENST00000199706,574,0.00086060015
ENST00000199706,683,2.8221534e-06
ENST00000199706,700,0.00158708
ENST00000199706,806,0.0044101384
ENST00000199706,829,0.009553532
ENST00000199706,872,0.9565441
ENST00000199389,250,0.000175278
ENST00000199389,302,0.0003658984
ENST00000199389,340,5.283521e-05
ENST00000199389,389,2.431202e-07
ENST00000199389,394,0.0008211206
ENST00000199389,410,1.3400356e-07
ENST00000199389,497,0.00024104152
ENST00000199389,624,3.0585818e-07
ENST00000199389,653,0.00022147171
ENST00000199389,762,5.3163535e-07
ENST00000199389,851,0.0005551354
ENST00000199389,880,7.102278e-05
ENST00000199389,934,0.003474722
ENST00000199389,1033,0.033621952
ENST00000199389,1051,3.8421094e-06
ENST00000199389,1100,0.031036101
ENST00000199389,1166,1.8056693e-05
ENST00000199389,1260,0.004637893
ENST00000199389,1342,0.0011484381
ENST00000199389,1450,6.391495e-06
ENST00000199389,1528,0.009292578
ENST00000199389,1549,0.00017056675
ENST00000199389,1564,1.5546316e-07
ENST00000199389,1570,0.010480834
ENST00000199389,1575,0.0018828328
ENST00000199389,1596,0.000102114675
ENST00000199389,1646,0.014688719
ENST00000199389,1731,2.5724054e-07
ENST00000199389,1758,8.562739e-09
ENST00000199389,1770,0.15314251
ENST00000199389,1846,9.0781534e-05
ENST00000199389,1859,5.670595e-08
ENST00000199389,1889,0.46897727
ENST00000199389,1915,1.5485316e-08
ENST00000199389,1964,0.013443968
ENST00000199389,1981,6.55863e-07
ENST00000199389,1996,0.00049230974
ENST00000199389,2046,0.9803926
ENST00000199389,2051,1.0171437e-07
ENST00000199389,2067,5.278354e-05
ENST00000199389,2144,0.00011678296
ENST00000199389,2235,1.2989267e-10
ENST00000199389,2256,1.1352442e-05
ENST00000199389,2263,0.00032807374
ENST00000199389,2269,0.0057582506
ENST00000199389,2307,0.000871822
ENST00000199389,2405,0.120776765
ENST00000199389,2420,0.00024446717
ENST00000199389,2507,2.8520432e-07
ENST00000199389,2545,5.8425478e-08
ENST00000199389,2615,9.893864e-10
ENST00000199814,162,0.6436813
ENST00000199814,213,1.2502654e-06
ENST00000199814,323,0.11514377
ENST00000199814,338,0.00012812091
ENST00000199814,368,0.013878441
ENST00000199814,381,0.00013100207
ENST00000199814,501,1.7684417e-06
ENST00000199814,568,0.0035692235
ENST00000199814,667,3.615967e-07
ENST00000199814,792,0.16324155
ENST00000199814,809,3.6952475e-05
ENST00000199814,1073,0.019107506
ENST00000199814,1080,0.23996282
ENST00000199814,1093,0.5519615
ENST00000199814,1099,0.005090611
ENST00000199814,1206,0.0020382642
ENST00000199814,1285,0.020580288
ENST00000199814,1315,0.0034642874
ENST00000199814,1338,0.05210914
ENST00000199814,1369,3.2450323e-05
ENST00000199814,1431,2.3908478e-05
ENST00000199814,1519,0.96933144
ENST00000199814,1523,0.13215856
ENST00000199814,1562,0.79478073
ENST00000199814,1583,1.1178445e-08
ENST00000199814,1604,5.695881e-13
ENST00000199814,1609,0.003124213
ENST00000199814,1618,3.0852e-05
ENST00000199814,1651,0.004092557
ENST00000199814,1741,9.725266e-05
ENST00000199814,1756,4.2286077e-09
ENST00000199814,1763,0.00038435624
ENST00000199814,1816,1.4632629e-07
ENST00000199814,1854,3.3645844e-07
ENST00000199814,1890,0.00011922226
ENST00000199814,1958,0.004870576
ENST00000199814,2032,2.307995e-05
ENST00000199814,2067,2.0028407e-08
ENST00000199814,2111,9.40219e-10
ENST00000199814,2123,1.8381593e-11
ENST00000199814,2168,0.14975522
ENST00000199814,2271,5.8048747e-05
ENST00000200457,330,4.4047623e-09
ENST00000200457,539,0.0006141602
ENST00000200457,610,4.3708883e-06
ENST00000200457,652,0.020420654
ENST00000200457,715,0.00030477744
ENST00000200457,1162,0.015188192
ENST00000200457,1402,0.0030441515
ENST00000200457,1528,0.01348094
ENST00000200457,1602,0.17830312
ENST00000200457,1783,0.2665885
ENST00000200457,1858,0.07044404
ENST00000200457,1873,0.008611632
ENST00000200639,50,0.0034408271
ENST00000200639,226,0.013285752
ENST00000200639,236,0.014619948
ENST00000200639,302,1.8180304e-05
ENST00000200639,314,0.002557751
ENST00000200639,323,6.0249395e-06
ENST00000200639,329,3.2205922e-11
ENST00000200639,339,0.0019489522
ENST00000200639,353,0.0052617383
ENST00000200639,415,6.622976e-05
ENST00000200639,471,0.005458974
ENST00000200639,504,1.0290544e-05
ENST00000200639,553,0.00012652825
ENST00000200639,582,0.021884471
ENST00000200639,711,0.0057446444
ENST00000200639,716,0.0029058757
ENST00000200639,787,2.817482e-10
ENST00000200639,800,0.002253295
ENST00000200639,861,2.3488586e-07
ENST00000200639,894,0.010059972
ENST00000200639,955,0.014514318
ENST00000200639,984,0.0008652638
ENST00000200639,1011,0.0007884398
ENST00000200639,1035,0.001668173
ENST00000200639,1083,0.0032044994
ENST00000200639,1142,0.13974153
ENST00000200639,1208,3.287923e-05
ENST00000200639,1236,5.06866e-13
ENST00000200639,1411,8.37196e-05
ENST00000200639,1441,5.1250565e-05
ENST00000200639,1472,0.022810958
ENST00000200639,1525,0.037910387
ENST00000202773,99,0.0002620169
ENST00000202773,146,3.1847006e-10
ENST00000202773,336,0.00038020755
ENST00000202773,350,0.0014122468
ENST00000202773,378,0.016061934
ENST00000202773,447,4.9357373e-06
ENST00000202773,471,0.0001826022
ENST00000202773,496,0.09175205
ENST00000202773,580,0.0009667396
ENST00000202773,585,0.13317989
